date,front,second,open,high,low,settle,volume,poi,atr,ret1,ret2
2000-01-04,2000F,2000G,213.75,214.75,210.75,213.5,17469.0,35417.0,0.0218,-0.040166,-0.041897000000000004
2000-01-05,2000F,2000G,215.5,215.75,211.75,213.0,12022.0,32779.0,0.0213,-0.002345,0.0036609999999999998
2000-01-06,2000F,2000G,209.5,211.25,205.0,211.25,19272.0,27279.0,0.0224,-0.00825,-0.001219
2000-01-07,2000F,2000G,206.75,209.0,204.0,205.25,13160.0,21416.0,0.0228,-0.028814,-0.025943
2000-01-10,2000F,2000G,200.5,202.5,195.75,196.0,17410.0,18175.0,0.0246,-0.046113999999999995,-0.034376
2000-01-11,2000G,2000H,196.5,198.25,196.5,198.25,17771.0,39474.0,0.0224,0.026839,0.022151
2000-01-12,2000G,2000H,198.25,205.5,197.0,205.0,20365.0,41038.0,0.0251,0.033481,0.030458999999999996
2000-01-13,2000G,2000H,206.0,209.25,203.5,208.25,13752.0,40746.0,0.0255,0.015729,0.017349
2000-01-14,2000G,2000H,207.0,214.5,207.0,213.75,12473.0,40424.0,0.0267,0.026068,0.025471
2000-01-17,2000G,2000H,217.75,221.0,216.0,220.5,12767.0,42383.0,0.0272,0.031091000000000004,0.029501
2000-01-18,2000G,2000H,221.5,222.75,217.75,221.0,15642.0,41803.0,0.0262,0.0022649999999999997,0.006953
2000-01-19,2000G,2000H,223.5,223.75,218.5,221.25,12494.0,40363.0,0.0256,0.001131,0.0
2000-01-20,2000G,2000H,224.0,231.0,223.75,227.75,17455.0,43152.0,0.0276,0.028955,0.012622
2000-01-21,2000G,2000H,239.0,243.0,234.75,235.25,17199.0,41438.0,0.0325,0.0324,0.029216000000000002
2000-01-24,2000G,2000H,237.0,239.0,224.5,225.5,13762.0,40141.0,0.0366,-0.042329000000000006,-0.029216000000000002
2000-01-25,2000G,2000H,223.5,230.0,219.25,226.0,15343.0,38699.0,0.0379,0.002215,0.0045509999999999995
2000-01-26,2000G,2000H,234.0,234.0,226.0,227.5,9631.0,37376.0,0.0373,0.006615,0.005659
2000-01-27,2000G,2000H,224.0,225.5,220.0,222.0,12558.0,35811.0,0.0358,-0.024472999999999998,-0.018224
