date,front,second,open,high,low,settle,volume,poi,atr,ret1,ret2
2000-01-03,2000H,2000M,97.7734,97.8047,97.5156,97.5859,64196.0,298482.0,0.0026,-0.0043939999999999995,-0.003689
2000-01-04,2000H,2000M,97.7656,97.9688,97.6562,97.9141,97702.0,321363.0,0.0027,0.003357,0.0034479999999999997
2000-01-05,2000H,2000M,97.7734,97.9375,97.4766,97.5469,86887.0,335499.0,0.003,-0.003757,-0.003689
2000-01-06,2000H,2000M,97.6875,97.8047,97.5859,97.7188,64576.0,344276.0,0.003,0.00176,0.001846
2000-01-07,2000H,2000M,97.7656,97.9453,97.375,97.9375,64012.0,342954.0,0.0033,0.002236,0.0025629999999999997
2000-01-10,2000H,2000M,97.7656,97.7734,97.6641,97.7188,36192.0,347133.0,0.003,-0.002236,-0.0022429999999999998
2000-01-11,2000H,2000M,97.5469,97.5781,97.2734,97.3047,66920.0,361844.0,0.0031,-0.004246,-0.004259000000000001
2000-01-12,2000H,2000M,97.3047,97.4141,97.125,97.1328,105115.0,381381.0,0.0031,-0.001768,-0.001934
2000-01-13,2000H,2000M,97.2656,97.5781,97.1562,97.5547,105843.0,378233.0,0.0033,0.004334,0.004267
2000-01-14,2000H,2000M,97.5156,97.8281,97.2031,97.3359,70386.0,379607.0,0.0037,-0.002245,-0.0024129999999999998
2000-01-18,2000H,2000M,97.25,97.2656,97.0,97.1094,61038.0,387303.0,0.0036,-0.00233,-0.002742
2000-01-19,2000H,2000M,97.2266,97.3281,97.1641,97.2266,44415.0,387416.0,0.0034,0.001206,0.0011300000000000001
2000-01-20,2000H,2000M,97.0234,97.3047,96.9766,97.0781,71190.0,393542.0,0.0034,-0.0015279999999999998,-0.002018
2000-01-21,2000H,2000M,97.0469,97.0859,96.8281,97.0781,107143.0,408740.0,0.0033,0.0,-0.000404
2000-01-24,2000H,2000M,97.125,97.4141,97.0781,97.4062,46316.0,397225.0,0.0033,0.0033740000000000003,0.003632
2000-01-25,2000H,2000M,97.4375,97.5156,97.2734,97.3594,59831.0,391984.0,0.0032,-0.000481,-0.000322
2000-01-26,2000H,2000M,97.375,97.5156,97.2188,97.25,72444.0,389879.0,0.0032,-0.001124,-0.001129
2000-01-27,2000H,2000M,97.2656,97.2734,96.7734,97.0469,156437.0,402812.0,0.0034,-0.002091,-0.0021
2000-01-28,2000H,2000M,96.9062,97.3047,96.5,97.0,180113.0,414872.0,0.0041,-0.00048300000000000003,-0.00024300000000000002
2000-01-31,2000H,2000M,96.7031,97.1328,96.7031,96.8594,85784.0,426091.0,0.0041,-0.001451,-0.001457
2000-02-01,2000H,2000M,97.0156,97.125,96.8594,96.9062,81566.0,424296.0,0.004,0.000484,0.000567
2000-02-02,2000H,2000M,96.9141,97.1641,96.7188,96.9062,136855.0,430266.0,0.004,0.0,0.000566
2000-02-03,2000H,2000M,97.1875,98.1875,97.0234,97.4688,200664.0,419825.0,0.0053,0.005788000000000001,0.005727
2000-02-04,2000H,2000M,97.6328,97.875,97.0859,97.1641,141182.0,445062.0,0.0056,-0.0031309999999999997,-0.0031420000000000003
2000-02-07,2000H,2000M,96.9453,97.0234,96.7656,96.8047,66222.0,450775.0,0.0052,-0.0037049999999999995,-0.003961
2000-02-08,2000H,2000M,96.9062,97.0859,96.8047,96.8594,80200.0,457916.0,0.0049,0.0005650000000000001,0.000729
2000-02-09,2000H,2000M,96.8594,96.9062,96.6562,96.8281,173050.0,460774.0,0.0046,-0.000323,-0.000405
2000-02-10,2000H,2000M,96.9453,97.0,96.625,96.7656,81257.0,450718.0,0.0045,-0.000646,-0.000729
2000-02-11,2000H,2000M,96.8281,96.9453,96.75,96.9375,79324.0,444751.0,0.0042,0.001775,0.001215
2000-02-14,2000H,2000M,96.9688,97.25,96.9375,97.2266,70751.0,433684.0,0.0041,0.002978,0.002587
2000-02-15,2000H,2000M,97.125,97.2266,97.0156,97.0547,126128.0,401999.0,0.0038,-0.0017690000000000002,-0.001939
2000-02-16,2000H,2000M,97.0234,97.1094,96.9375,97.0547,81818.0,373519.0,0.0035,0.0,0.0
2000-02-17,2000H,2000M,97.1094,97.3359,96.75,96.875,129101.0,375547.0,0.0039,-0.001853,-0.0018620000000000002
2000-02-18,2000H,2000M,96.9688,97.1641,96.9062,97.1328,68822.0,351084.0,0.0037,0.0026579999999999998,0.002671
2000-02-22,2000H,2000M,97.3047,97.7734,97.2656,97.7031,125187.0,321872.0,0.0041,0.005854,0.006043
2000-02-23,2000H,2000M,97.4688,97.5781,97.3281,97.3359,122662.0,294396.0,0.0039,-0.0037649999999999997,-0.003863
2000-02-24,2000H,2000M,97.5156,97.875,97.4688,97.8047,137614.0,268696.0,0.0041,0.004804,0.0047469999999999995
2000-02-25,2000H,2000M,97.625,98.0,97.5547,97.9141,164484.0,214980.0,0.0042,0.001118,0.001444
2000-02-28,2000H,2000M,97.9062,97.9453,97.5547,97.5781,79170.0,159071.0,0.0041,-0.003437,-0.0035329999999999997
2000-02-29,2000H,2000M,97.6328,97.6562,97.4375,97.5234,40326.0,133651.0,0.0039,-0.0005610000000000001,-0.00048300000000000003
2000-03-01,2000M,2000U,97.1562,97.3281,97.0781,97.2031,96781.0,317303.0,0.0032,0.001206,0.0
2000-03-02,2000M,2000U,97.1562,97.2031,97.0234,97.0781,55312.0,329159.0,0.003,-0.001287,0.0
2000-03-03,2000M,2000U,97.0859,97.4688,97.0547,97.1562,90487.0,340621.0,0.0032,0.0008039999999999999,0.0
2000-03-06,2000M,2000U,97.0234,97.0469,96.8828,96.9766,51190.0,353648.0,0.003,-0.0018510000000000002,0.0
2000-03-07,2000M,2000U,96.8828,97.2734,96.7266,97.1641,92783.0,360872.0,0.0034,0.0019320000000000001,0.0
2000-03-08,2000M,2000U,97.0859,97.3594,97.0547,97.2031,67034.0,368785.0,0.0033,0.00040199999999999996,0.0
2000-03-09,2000M,2000U,97.3047,97.5,97.3047,97.3594,79092.0,380122.0,0.0033,0.0016059999999999998,0.0
2000-03-10,2000M,2000U,97.2031,97.3047,97.1562,97.2031,60176.0,385979.0,0.0031,-0.0016059999999999998,0.0
2000-03-13,2000M,2000U,97.4453,97.7188,97.2734,97.3594,73282.0,388911.0,0.0033,0.0016059999999999998,0.0
2000-03-14,2000M,2000U,97.2656,97.6562,97.1641,97.6328,81854.0,398283.0,0.0036,0.002805,0.0
2000-03-15,2000M,2000U,97.6094,97.9375,97.5,97.7031,103998.0,401922.0,0.0037,0.00072,0.0
2000-03-16,2000M,2000U,97.7266,97.9062,97.6562,97.8281,84630.0,400790.0,0.0035,0.001279,0.0
2000-03-17,2000M,2000U,97.8281,98.0547,97.75,97.9375,59402.0,397823.0,0.0035,0.001117,0.0
2000-03-20,2000M,2000U,97.8047,97.9688,97.7266,97.9062,25405.0,400258.0,0.0033,-0.000319,-0.000399
2000-03-21,2000M,2000U,97.9062,98.0234,97.8047,97.9688,57631.0,402608.0,0.0032,0.000638,0.000719
2000-03-22,2000M,2000U,98.0547,98.2031,97.9766,98.0469,61445.0,406327.0,0.0031,0.000797,0.000718
2000-03-23,2000M,2000U,98.3281,98.6094,98.0547,98.125,148841.0,408346.0,0.0034,0.000796,0.000718
2000-03-24,2000M,2000U,97.9766,98.0469,97.6641,97.7031,61693.0,401813.0,0.0035,-0.004309,-0.004315
2000-03-27,2000M,2000U,97.5234,97.7031,97.4062,97.6875,63476.0,393603.0,0.0034,-0.00016,0.0
2000-03-28,2000M,2000U,97.6875,97.9375,97.6641,97.8281,52184.0,393568.0,0.0034,0.001439,0.0015199999999999999
2000-03-29,2000M,2000U,97.9688,98.0,97.7656,97.9141,56662.0,389411.0,0.0032,0.000878,0.001279
2000-03-30,2000M,2000U,98.2188,98.3828,98.0156,98.3594,59769.0,392569.0,0.0034,0.004538,0.004462
2000-03-31,2000M,2000U,98.2656,98.625,98.2031,98.5,69863.0,394418.0,0.0035,0.001429,0.001509
2000-04-03,2000M,2000U,98.5547,98.6562,98.3047,98.6328,52675.0,396173.0,0.0035,0.001347,0.001428
2000-04-04,2000M,2000U,98.5469,100.0156,98.5234,99.375,142802.0,395077.0,0.0051,0.007497,0.007581
2000-04-05,2000M,2000U,99.3594,99.8359,99.0469,99.1641,125464.0,400082.0,0.0055,-0.002125,-0.0019690000000000003
2000-04-06,2000M,2000U,99.0469,99.0547,98.7656,98.9141,115725.0,421381.0,0.0051,-0.0025239999999999998,-0.002368
2000-04-07,2000M,2000U,98.75,99.0781,98.5234,99.0469,68098.0,423302.0,0.0052,0.001342,0.0014210000000000002
2000-04-10,2000M,2000U,99.0781,99.3594,98.9688,99.3281,52068.0,422680.0,0.005,0.002836,0.002915
2000-04-11,2000M,2000U,99.4375,99.8047,98.9062,99.0234,116116.0,426504.0,0.0055,-0.003072,-0.003073
2000-04-12,2000M,2000U,98.8594,99.0234,98.5469,98.75,76294.0,416102.0,0.0055,-0.0027649999999999997,-0.002845
2000-04-13,2000M,2000U,98.6875,98.9688,98.4062,98.9453,69356.0,413728.0,0.0055,0.0019760000000000003,0.001977
2000-04-14,2000M,2000U,98.9141,99.2734,98.625,99.1562,89455.0,416066.0,0.0056,0.00213,0.002209
2000-04-17,2000M,2000U,99.0781,99.3047,98.8594,98.875,67050.0,416080.0,0.0055,-0.0028399999999999996,-0.002604
2000-04-18,2000M,2000U,98.8281,98.8594,98.5859,98.7188,65358.0,413169.0,0.0051,-0.001582,-0.0017399999999999998
2000-04-19,2000M,2000U,98.6562,98.9688,98.5547,98.9453,57294.0,417443.0,0.005,0.002292,0.002372
2000-04-20,2000M,2000U,98.875,98.9766,98.7031,98.8828,36261.0,405937.0,0.0047,-0.0006320000000000001,-0.0006320000000000001
2000-04-24,2000M,2000U,98.9453,99.1328,98.8828,98.9062,33103.0,407241.0,0.0044,0.00023700000000000001,7.900000000000001e-05
2000-04-25,2000M,2000U,98.6641,98.6641,98.3594,98.375,49990.0,406568.0,0.0042,-0.005386,-0.005546
2000-04-26,2000M,2000U,98.3281,98.4375,98.2188,98.3047,65746.0,401399.0,0.004,-0.000715,-0.000715
2000-04-27,2000M,2000U,98.2656,98.2656,97.6094,97.6875,165595.0,411706.0,0.0043,-0.006298,-0.006141
2000-04-28,2000M,2000U,97.5859,97.7656,97.4375,97.5781,126049.0,421084.0,0.0042,-0.00112,-0.001441
2000-05-01,2000M,2000U,97.5234,97.6562,97.5156,97.5547,39867.0,421427.0,0.0039,-0.00023999999999999998,-8e-05
2000-05-02,2000M,2000U,97.5,97.6641,97.3828,97.4688,73841.0,416103.0,0.0037,-0.0008810000000000001,-0.001363
2000-05-03,2000M,2000U,97.375,97.5859,97.2031,97.2656,99516.0,416064.0,0.0038,-0.0020859999999999997,-0.002008
2000-05-04,2000M,2000U,97.1328,97.4141,97.0547,97.1094,106994.0,411647.0,0.0038,-0.0016079999999999998,-0.0017699999999999999
2000-05-05,2000M,2000U,97.2656,97.4062,96.8047,96.875,87166.0,423511.0,0.0041,-0.002416,-0.002177
2000-05-08,2000M,2000U,96.9375,97.0156,96.6641,96.7031,40043.0,424947.0,0.004,-0.0017760000000000002,-0.00202
2000-05-09,2000M,2000U,96.75,96.8594,96.6328,96.8281,77603.0,414178.0,0.0038,0.001292,0.001616
2000-05-10,2000M,2000U,96.9141,97.2734,96.875,97.1094,85373.0,403922.0,0.0039,0.0029,0.0026609999999999997
2000-05-11,2000M,2000U,97.2266,97.375,96.9453,97.1328,68578.0,404250.0,0.004,0.000241,0.0
2000-05-12,2000M,2000U,97.125,97.2188,96.6328,96.75,101011.0,412171.0,0.0043,-0.003949,-0.004034
2000-05-15,2000M,2000U,96.7734,96.9062,96.7188,96.8594,49247.0,408896.0,0.0039,0.0011300000000000001,0.001212
2000-05-16,2000M,2000U,96.9766,97.2031,96.7188,96.9062,99142.0,407925.0,0.0041,0.000484,0.0005650000000000001
2000-05-17,2000M,2000U,96.75,96.9375,96.5859,96.8047,101478.0,401787.0,0.004,-0.001049,-0.00105
2000-05-18,2000M,2000U,96.8359,96.9062,96.5,96.5547,107300.0,409875.0,0.0041,-0.0025859999999999998,-0.00267
2000-05-19,2000M,2000U,96.75,96.9453,96.7266,96.8594,114189.0,375638.0,0.0041,0.003151,0.002912
2000-05-22,2000M,2000U,96.9141,97.375,96.9062,97.2031,134738.0,334788.0,0.0042,0.003543,0.003387
2000-05-23,2000M,2000U,97.0469,97.1094,96.8828,97.0859,90731.0,298394.0,0.004,-0.001206,-0.000886
2000-05-24,2000M,2000U,97.0547,97.25,97.0,97.0156,109841.0,265453.0,0.0038,-0.000724,-0.0008869999999999999
2000-05-25,2000M,2000U,96.9062,97.3828,96.7734,97.3359,97712.0,238754.0,0.0041,0.003296,0.003461
