date,front,second,open,high,low,settle,volume,poi,atr,ret1,ret2
2010-06-10,2016H,2016J,95.335,95.34,95.335,95.335,82.0,8567.0,0.0008,-0.0017289999999999999,0.0
2010-06-11,2016H,2016J,95.395,95.43,95.335,95.43,931.0,8933.0,0.0008,0.0009960000000000001,0.0
2010-06-14,2016H,2016J,95.405,95.405,95.35,95.405,1367.0,9190.0,0.0008,-0.000262,0.0
2010-06-15,2016H,2016J,95.405,95.415,95.37,95.37,1018.0,8986.0,0.0007,-0.000367,0.0
2010-06-16,2016H,2016J,95.4,95.44,95.385,95.4,37.0,8784.0,0.0007,0.000315,0.0
2010-06-17,2016H,2016J,95.435,95.53,95.435,95.53,230.0,8762.0,0.0008,0.001362,0.0
2010-06-18,2016H,2016J,95.475,95.48,95.475,95.475,1182.0,8682.0,0.0007,-0.000576,0.0
2010-06-21,2016H,2016J,95.425,95.475,95.405,95.475,659.0,8762.0,0.0007,0.0,0.0
2010-06-22,2016H,2016J,95.555,95.555,95.505,95.555,164.0,8771.0,0.0007,0.0008380000000000001,0.0
2010-06-23,2016H,2016J,95.57,95.595,95.525,95.57,259.0,8782.0,0.0007,0.000157,0.0
2010-06-24,2016H,2016J,95.57,95.63,95.57,95.57,2155.0,8525.0,0.0007,0.0,0.0
2010-06-25,2016H,2016J,95.55,95.6,95.55,95.585,435.0,8306.0,0.0007,0.000157,0.0
2010-06-28,2016H,2016J,95.715,95.715,95.705,95.715,224.0,8260.0,0.0008,0.001359,0.0
2010-06-29,2016H,2016J,95.78,95.835,95.78,95.795,201.0,8252.0,0.0008,0.0008349999999999999,0.0
2010-06-30,2016H,2016J,95.775,95.815,95.775,95.815,149.0,8265.0,0.0008,0.00020899999999999998,0.0
2010-07-01,2016H,2016J,95.86,95.905,95.84,95.86,775.0,8087.0,0.0008,0.00047000000000000004,0.0
2010-07-02,2016H,2016J,95.86,95.86,95.79,95.795,677.0,7747.0,0.0008,-0.000678,0.0
2010-07-06,2016H,2016J,95.855,95.855,95.855,95.855,22.0,7721.0,0.0008,0.0006259999999999999,0.0
